ID,intervention_eligibility_start,intervention_eligibility_end,subpopulation,P_RRH,P_TSH,P_PSH,P_NOTX
2264,10/24/2017,5/24/2018,1,0.614170197,0.930716294,0.673094764,0.436822092
4699,10/11/2018,4/27/2019,1,0.895579144,0.317520896,0.356157267,0.169389905
3255,3/16/2018,3/20/2018,1,0.949925654,0.946779317,0.030714975,0.727034279
833,4/29/2017,5/10/2017,1,0.797200083,0.179551055,0.570579396,0.469993603
3287,3/19/2018,8/6/2019,1,0.61339999,0.477801662,0.280329656,0.556084141
3017,2/12/2018,6/14/2018,1,0.692734046,0.547701163,0.821875274,0.740441522
3017,12/12/2018,2/5/2021,1,0.843981893,0.980094889,0.53465331,0.099331147
681,4/8/2017,7/8/2017,1,0.396729785,0.261250284,0.140655955,0.529812399
681,3/6/2018,6/6/2018,1,0.133044502,0.857722709,0.385717536,0.119211381
681,7/21/2018,8/11/2018,1,0.767244135,0.252431326,0.850450402,0.512522485
681,9/4/2018,12/4/2018,1,0.327795505,0.21596213,0.748904617,0.303384408
1474,7/24/2017,10/24/2017,1,0.096150898,0.070827222,0.613290483,0.198319663
982,5/15/2017,7/13/2019,1,0.439287693,0.238506973,0.019039158,0.565153347
8815,3/30/2020,6/27/2020,1,0.342481862,0.059331247,0.368150259,0.397004647
11136,6/11/2021,7/18/2021,1,0.250032233,0.890627499,0.243562169,0.106681746
1456,7/21/2017,8/30/2017,1,0.421227174,0.000512031,0.183048001,0.06559646
8284,1/9/2020,4/9/2020,1,0.254637574,0.852861758,0.395755901,0.578383962
5802,2/23/2019,8/23/2019,0,0.284337807,0.581600662,0.495610789,0.314320028
1956,9/20/2017,9/24/2017,1,0.975356417,0.12363341,0.716594208,0.207601556
2819,1/9/2018,4/9/2018,1,0.114369921,0.374832917,0.521422655,0.155912613
10844,3/31/2021,9/29/2021,0,0.475654881,0.532654542,0.669535548,0.357166897
10174,11/2/2020,5/5/2021,1,0.223710923,0.659871591,0.968697469,0.162207834
8739,3/12/2020,3/16/2020,1,0.910423823,0.404002245,0.776233483,0.696801878
4502,9/20/2018,3/21/2019,1,0.749076973,0.17924537,0.208775457,0.334930576
2072,10/1/2017,2/12/2013,1,0.44623973,0.218574915,0.702338406,0.417105942
10225,11/7/2020,2/5/2021,1,0.854824572,0.484940001,0.465109547,0.001137182
2498,11/17/2017,3/19/2018,1,0.505078995,0.571978539,0.835597104,0.444579244
2498,12/17/2019,3/17/2020,1,0.027538452,0.926399433,0.773927747,0.026916215
5101,11/26/2018,5/5/2019,1,0.641932889,0.128586744,0.16320568,0.318796588
4544,9/23/2018,12/23/2018,1,0.611592202,0.286138135,0.819619365,0.14258223
6459,5/9/2019,7/21/2019,1,0.761390813,0.482362984,0.483684524,0.294263672
8396,1/28/2020,7/31/2020,1,0.14030346,0.758714218,0.408295085,0.491939161
8396,8/19/2020,11/19/2020,1,0.942641672,0.365995073,0.337225258,0.694955163
8396,2/15/2021,1/19/2022,1,0.383687584,0.447966883,0.559496705,0.350709967
2537,11/28/2017,4/24/2018,1,0.481424453,0.988055456,0.93027048,0.003398912
20,1/4/2017,8/8/2019,1,0.392421973,0.011580117,0.995082787,0.589888192
8418,1/31/2020,5/1/2020,0,0.994388399,0.08455835,0.8157027,0.22073761
6014,3/19/2019,6/19/2019,1,0.249964312,0.216003338,0.82657035,0.676424719
3459,4/9/2018,7/9/2018,1,0.786086296,0.66972482,0.640935536,0.247863794
84,1/15/2017,4/3/2013,1,0.953235807,0.214885651,0.932865596,0.732213594
9565,8/2/2020,9/2/2020,1,0.484624085,0.368904362,0.983665633,0.174827552
1952,9/18/2017,3/4/2020,1,0.490851034,0.658155192,0.322282465,0.284336672
1728,8/21/2017,11/21/2017,1,0.139073528,0.499288351,0.105364145,0.270721228
1728,2/7/2018,2/13/2019,1,0.649100961,0.331636033,0.765969904,0.447144863
1728,11/6/2021,4/7/2019,1,0.647946873,0.919484753,0.330539402,0.719031236
10986,5/3/2021,8/3/2021,1,0.741362055,0.453854937,0.643345635,0.091497569
1122,6/4/2017,9/29/2019,1,0.83999528,0.049817786,0.91932874,0.153756636
4618,9/30/2018,10/13/2018,0,0.999170736,0.799125064,0.910558834,0.297534185
4618,7/27/2019,4/29/2021,0,0.654887565,0.915183006,0.315680234,0.196612715
2274,10/23/2017,12/14/2017,1,0.73724713,0.203316022,0.286146624,0.288560545
2274,12/21/2018,6/7/2019,1,0.790515637,0.536335903,0.715421611,0.688418753
4410,9/5/2018,7/1/2019,0,0.146285475,0.068308523,0.211463669,0.263751757
4230,8/9/2018,5/9/2019,1,0.376948556,0.305829619,0.890753221,0.292512551
4913,11/2/2018,2/1/2021,1,0.345874376,0.99572494,0.369894436,0.063288661
949,5/12/2017,8/15/2017,1,0.748638465,0.425001479,0.397715193,0.027813907
3401,4/1/2018,8/6/2019,0,0.9580586,0.388669338,0.209529006,0.373181815
2018,9/19/2017,2/14/2018,1,0.135679658,0.224849803,0.204306779,0.291558962
4011,7/3/2018,9/7/2021,0,0.90690223,0.167839286,0.082303689,0.498546202
1027,5/22/2017,5/22/2018,1,0.703426247,0.080842138,0.521464789,0.58990721
4276,8/15/2018,9/18/2018,1,0.556892384,0.000269656,0.076442823,0.185273139
6211,4/12/2019,4/23/2021,1,0.146549373,0.808120544,0.862954697,0.271889881
2503,11/22/2017,3/11/2012,1,0.568687044,0.627189302,0.829429046,0.749776656
2503,1/7/2020,3/9/2012,1,0.952380416,0.019707788,0.764835903,0.018883042
2918,1/24/2018,2/19/2018,1,0.446808505,0.092037422,0.356190087,0.469498946
2237,10/19/2017,1/19/2018,1,0.55731734,0.977615473,0.879456674,0.302262899
8988,4/21/2020,6/28/2021,1,0.876924176,0.797673059,0.333921832,0.409506296
1579,8/1/2017,11/1/2017,1,0.593132755,0.170860451,0.597510697,0.092351316
1550,7/29/2017,10/28/2017,1,0.648390509,0.992162871,0.624380219,0.694566007
2594,11/30/2017,1/30/2018,0,0.200925613,0.611162244,0.621919327,0.628147986
1239,6/25/2017,10/29/2019,1,0.856883901,0.400519528,0.408602296,0.423922312
2863,1/17/2018,8/3/2018,0,0.480616306,0.108934918,0.925398779,0.407184957
10902,4/13/2021,7/13/2021,1,0.609399058,0.063672716,0.379615353,0.359564666
9700,8/21/2020,11/21/2020,1,0.12212957,0.295226147,0.455886061,0.697958996
4088,7/16/2018,10/2/2018,1,0.375109781,0.150960194,0.996517095,0.116858742
2241,10/22/2017,12/31/2017,0,0.272443578,0.423400924,0.788965387,0.051432362
2835,1/14/2018,4/4/2018,1,0.534152614,0.533982655,0.931192957,0.656564953
2835,8/6/2019,3/31/2018,1,0.273132199,0.380856076,0.744388596,0.638527019
4469,9/13/2018,12/13/2018,1,0.576794731,0.295263621,0.031545519,0.610337586
2852,1/19/2018,4/19/2018,0,0.258708031,0.880477755,0.961523146,0.429148643
1145,6/6/2017,11/3/2017,0,0.607792324,0.514876547,0.574006721,0.722506443
1145,12/18/2020,12/30/2021,0,0.354757226,0.9717166,0.251380996,0.338055041
1977,9/17/2017,12/17/2017,1,0.261127155,0.302987021,0.722964359,0.439592263
738,4/15/2017,7/15/2017,1,0.075033125,0.2987899,0.438223937,0.661170079
738,11/14/2017,11/20/2017,1,0.740084352,0.724170717,0.278757144,0.040436686
11778,10/21/2021,1/21/2022,1,0.420084083,0.138304327,0.35656797,0.714463506
3471,4/10/2018,7/9/2018,1,0.132334168,0.97897895,0.298076407,0.155445856
1034,5/23/2017,6/4/2017,0,0.062681893,0.275240616,0.651172214,0.519914023
9201,6/4/2020,1/16/2016,1,0.865726903,0.852428897,0.798618725,0.13319042
719,4/10/2017,7/10/2017,1,0.309121405,0.439851443,0.257323787,0.150051935
7044,7/25/2019,10/25/2019,0,0.555310883,0.781279342,0.208877528,0.498181878
3781,5/23/2018,8/6/2018,0,0.483725849,0.291774762,0.28430715,0.230511541
4232,8/9/2018,11/9/2018,0,0.840316472,0.701737244,0.023672537,0.503169675
9458,7/13/2020,12/26/2021,1,0.503630069,0.264405208,0.22738828,0.592548504
10075,10/18/2020,8/30/2014,1,0.419527399,0.625585923,0.16836623,0.73173472
3226,3/13/2018,10/4/2019,1,0.081150819,0.326190385,0.615854163,0.183267319
5161,12/5/2018,3/5/2019,1,0.299460254,0.01667584,0.023632671,0.126435093
5161,2/3/2020,4/22/2020,1,0.836538361,0.944842001,0.380344106,0.025059084
2504,11/21/2017,1/27/2018,1,0.913979568,0.099302363,0.883052304,0.494870004
756,4/18/2017,1/30/2018,1,0.146298442,0.023451316,0.498604656,0.681931696
2049,9/23/2017,12/23/2017,1,0.208659979,0.937198212,0.29177034,0.505277886
6624,5/31/2019,8/31/2019,0,0.599340314,0.849655968,0.07831759,0.164289982
902,5/7/2017,7/4/2018,1,0.921916642,0.080723781,0.325405965,0.522229168
9508,7/25/2020,10/25/2020,1,0.095072767,0.24730539,0.345369536,0.566909134
1423,7/18/2017,10/10/2017,1,0.865408909,0.51204201,0.560077351,0.2897688
4420,9/5/2018,10/9/2019,1,0.028673107,0.088888531,0.327724175,0.019890779
5249,12/19/2018,3/21/2021,1,0.23782136,0.413234002,0.265112269,0.225578786
4191,7/30/2018,8/29/2018,1,0.334895553,0.968656297,0.377872724,0.600719462
4191,9/24/2018,12/21/2018,1,0.91951835,0.728988262,0.685456944,0.573917804
4857,10/29/2018,12/13/2018,1,0.457674517,0.580469748,0.772145342,0.363460985
4857,2/15/2019,4/15/2019,1,0.825675713,0.124210929,0.133136442,0.371099129
8965,4/19/2020,7/19/2020,0,0.05871554,0.552068412,0.013990289,0.470211601
9245,6/8/2020,7/24/2020,1,0.793977028,0.928290393,0.80884757,0.390454495
8048,12/9/2019,3/9/2020,1,0.373999796,0.900899604,0.360036958,0.392721198
1497,7/28/2017,11/23/2017,1,0.937747305,0.664080567,0.502004768,0.249405016
3930,6/20/2018,8/5/2019,0,0.90196276,0.674066992,0.041803185,0.605232386
7352,9/1/2019,12/1/2019,1,0.433650648,0.708786933,0.523099977,0.037309445
11197,6/21/2021,7/5/2021,1,0.531324178,0.014047272,0.855878923,0.253580577
5354,12/27/2018,3/27/2019,1,0.916609783,0.047974477,0.922425497,0.381616011
11612,9/18/2021,10/8/2021,1,0.103196702,0.677594552,0.887486777,0.41539647
8584,2/16/2020,5/16/2020,1,0.180247196,0.534535245,0.647797804,0.623597543
5400,1/9/2019,4/9/2019,1,0.105348073,0.831905148,0.078228043,0.541830092
3607,4/29/2018,1/23/2020,1,0.825155747,0.27622205,0.572752048,0.12744267
4989,11/14/2018,1/14/2019,1,0.048820324,0.578195881,0.506390547,0.057684009
4577,9/22/2018,12/22/2018,0,0.672783312,0.461702948,0.397294486,0.021699262
4577,3/11/2020,9/6/2020,0,0.712060089,0.724792408,0.284641745,0.658297162
4577,10/10/2020,1/10/2021,0,0.879126239,0.065921928,0.019089872,0.295937107
3262,3/14/2018,5/6/2018,1,0.603151502,0.452224039,0.050962021,0.346268884
10310,11/23/2020,2/23/2021,0,0.896879544,0.80712954,0.823386541,0.542698557
5077,11/24/2018,2/24/2019,0,0.914025112,0.00070194,0.079178153,0.5210781
3759,5/25/2018,3/29/2021,0,0.505055604,0.338139041,0.211260538,0.42496631
4651,10/2/2018,4/2/2019,1,0.926286626,0.343645385,0.600750984,0.37866015
1028,5/24/2017,7/25/2017,1,0.431310867,0.427945733,0.993871004,0.131707135
1028,6/11/2021,9/11/2021,1,0.680472182,0.674029987,0.689627389,0.02954622
6261,4/19/2019,7/19/2019,1,0.626735955,0.47471009,0.927905608,0.145513504
6261,9/25/2019,12/25/2019,1,0.902787604,0.738645254,0.41036697,0.749297946
152,1/22/2017,10/31/2014,1,0.766328408,0.520190248,0.310933181,0.224829961
152,7/22/2017,8/20/2018,1,0.90484565,0.295455394,0.505008508,0.516802985
3289,3/23/2018,5/4/2018,1,0.186906889,0.846113425,0.276432857,0.175625693
646,4/4/2017,3/17/2018,1,0.57301932,0.455471151,0.604459232,0.449737615
2940,1/28/2018,4/29/2018,1,0.890973517,0.209858845,0.101074463,0.122158869
704,4/8/2017,7/8/2017,1,0.644594981,0.324188192,0.267782381,0.535225409
80,1/12/2017,6/27/2017,1,0.927473506,0.915530791,0.39333199,0.069666484
1442,7/21/2017,7/27/2017,1,0.048916448,0.947156649,0.597842892,0.27395273
657,4/1/2017,6/28/2016,0,0.514763004,0.615306411,0.240241491,0.353116483
4413,9/5/2018,3/16/2021,0,0.919022193,0.233581448,0.192636192,0.443303818
2473,11/15/2017,2/15/2018,1,0.645818007,0.428769944,0.810495351,0.272793996
765,4/15/2017,7/15/2017,1,0.299407031,0.869576431,0.381833717,0.29944268
765,12/10/2017,3/10/2018,1,0.939255467,0.24220366,0.313924082,0.611429992
765,3/11/2020,6/11/2020,1,0.754529023,0.260353189,0.108899989,0.11645388
1490,7/27/2017,9/3/2017,1,0.55429244,0.31150863,0.726042637,0.425867015
6653,6/7/2019,6/7/2019,1,0.041121662,0.402532606,0.711440739,0.256866534
2827,1/10/2018,3/8/2018,1,0.582940221,0.141769955,0.239503937,0.30172738
2827,2/23/2019,5/23/2019,1,0.454773503,0.237189617,0.742482404,0.547425465
2188,10/14/2017,1/4/2018,0,0.71835405,0.081116897,0.021320336,0.333070761
2485,11/12/2017,2/12/2018,1,0.591256614,0.492988704,0.114947352,0.488646151
310,2/19/2017,5/21/2017,1,0.717032912,0.178522742,0.557901289,0.199391662
310,6/27/2020,2/6/2021,1,0.489515283,0.215965445,0.599593834,0.627953728
10081,10/19/2020,1/22/2021,1,0.151102445,0.305395907,0.38840448,0.586828388
10081,6/29/2021,9/29/2021,1,0.123755236,0.426031511,0.174225176,0.30564017
1846,9/8/2017,9/13/2017,0,0.172990536,0.379812955,0.67234516,0.276714903
6649,6/6/2019,8/2/2020,1,0.919692529,0.548279646,0.051133445,0.267149413
30,1/7/2017,2/14/2017,0,0.445758952,0.058095613,0.675275647,0.43281673
4250,8/7/2018,8/29/2018,0,0.747698502,0.019702467,0.662061758,0.058661264
4250,8/31/2020,11/30/2020,0,0.583897774,0.324142909,0.982291586,0.213301597
4239,8/6/2018,11/6/2018,1,0.961393526,0.445928755,0.473888184,0.686418118
4275,8/12/2018,5/29/2019,1,0.311356201,0.982576511,0.226223582,0.305543389
4275,3/27/2021,10/15/2021,1,0.554954885,0.023706437,0.596440802,0.608558752
2219,10/18/2017,1/18/2018,1,0.913024626,0.843969709,0.044768221,0.234537422
9085,5/11/2020,8/11/2020,0,0.927282591,0.156810748,0.735039624,0.242998001
2630,12/4/2017,3/4/2018,1,0.326341225,0.545925607,0.033503418,0.435952115
4476,9/13/2018,4/12/2019,0,0.232725896,0.772356657,0.591421082,0.020764005
9377,7/3/2020,9/18/2020,0,0.272905199,0.765892686,0.128423318,0.377362267
9377,12/10/2021,2/17/2021,0,0.905410858,0.216258311,0.010723626,0.060261324
9377,1/1/2022,2/7/2022,0,0.356026562,0.809692214,0.764769886,0.364643296
4121,7/17/2018,7/14/2018,0,0.299083693,0.054589484,0.127538111,0.617547633
2688,12/15/2017,3/15/2018,0,0.763478294,0.373733469,0.944982811,0.345459165
948,5/18/2017,8/11/2019,1,0.881705935,0.962704804,0.952629349,0.118738889
4571,9/25/2018,9/10/2020,1,0.254682291,0.759356043,0.584816348,0.389160976
1509,7/25/2017,3/29/2018,1,0.14712812,0.416627086,0.725907885,0.712167323
1509,6/14/2018,3/31/2018,1,0.751214677,0.21491031,0.951774568,0.42726716
1509,12/12/2019,11/13/2021,1,0.461758866,0.415477647,0.089091668,0.722339884
211,1/30/2017,5/10/2017,1,0.877438137,0.425652647,0.918908181,0.560947536
211,1/12/2022,1/29/2022,1,0.032277399,0.96339757,0.76375852,0.317031975
7540,9/23/2019,12/23/2019,1,0.571141701,0.205053397,0.356018983,0.205752713
335,2/26/2017,5/26/2017,0,0.663398877,0.810836836,0.034020661,0.623358576
5539,1/22/2019,1/23/2019,1,0.669145773,0.815541639,0.910332217,0.195625977
5539,3/14/2020,6/14/2020,1,0.811993791,0.281507171,0.224439443,0.188079593
5539,11/8/2020,2/8/2021,1,0.484265877,0.839939617,0.049601183,0.71905201
7634,10/8/2019,1/8/2020,0,0.01284499,0.971363911,0.655226138,0.184101322
724,4/12/2017,7/12/2017,1,0.364188004,0.468777257,0.485062023,0.071414674
6537,5/22/2019,8/22/2019,0,0.67633732,0.343514726,0.535044643,0.070003233
208,1/28/2017,11/10/2015,1,0.744486058,0.467916059,0.990085732,0.095065481
7039,7/25/2019,12/21/2019,1,0.884778766,0.550584612,0.767108485,0.639745312
1050,5/28/2017,7/15/2017,0,0.549846062,0.593051709,0.304110092,0.562000465
1050,12/19/2017,3/19/2018,0,0.237903299,0.512903945,0.555757699,0.497885567
6870,7/1/2019,10/1/2019,1,0.124908101,0.847025036,0.693591811,0.35199231
6870,1/21/2020,2/14/2020,1,0.935054133,0.330086507,0.664223911,0.619279882
6350,4/26/2019,7/26/2019,1,0.435018631,0.993109542,0.037400075,0.517858898
2660,12/15/2017,8/12/2011,1,0.018581147,0.521472891,0.990593601,0.743630282
866,4/30/2017,1/28/2018,1,0.218783459,0.081881383,0.019937813,0.27205413
520,3/14/2017,6/14/2017,1,0.383335358,0.204011979,0.426238524,0.075840803
8857,4/10/2020,7/4/2021,1,0.596727487,0.553336379,0.774205886,0.173491429
3452,4/9/2018,7/9/2018,0,0.046008733,0.817286601,0.038277927,0.303475134
644,4/1/2017,9/19/2017,1,0.515721953,0.19946948,0.548342239,0.337772636
644,7/20/2021,10/20/2021,1,0.682739365,0.966334163,0.725785172,0.657449452
4291,8/14/2018,2/14/2019,0,0.988298634,0.107226287,0.877751759,0.631635496
9601,8/3/2020,12/26/2021,1,0.213237717,0.97140215,0.27001345,0.362837851
4210,8/3/2018,11/3/2018,1,0.637999336,0.190872116,0.041556267,0.631245803
4210,1/31/2020,5/1/2020,1,0.451426749,0.597394564,0.074993475,0.301743302
4210,8/10/2021,11/10/2021,1,0.700330405,0.746137383,0.941541409,0.106290437
5426,1/9/2019,4/1/2020,1,0.372737339,0.202177428,0.769245319,0.424549708
5426,11/15/2020,2/15/2021,1,0.667039234,0.403256042,0.89316009,0.691478267
852,4/30/2017,7/31/2017,0,0.711746446,0.106659426,0.876292024,0.254329986
852,9/3/2019,2/1/2020,0,0.573590348,0.858495733,0.213815902,0.464519464
9026,4/29/2020,1/3/2017,1,0.351676146,0.509928748,0.245128255,0.007223454
4563,9/25/2018,12/25/2018,1,0.694810481,0.680155611,0.45442738,0.341843624
4563,1/13/2019,4/13/2019,1,0.144173793,0.513614349,0.97942731,0.667867635
4563,8/29/2019,6/5/2021,1,0.883165123,0.933043753,0.103823194,0.067055702
592,3/28/2017,6/1/2017,1,0.320839452,0.583579868,0.241450338,0.116390613
592,9/2/2018,10/3/2019,1,0.368904654,0.447977378,0.723544142,0.099101509
11490,8/22/2021,10/6/2021,1,0.23153736,0.77162567,0.643280985,0.449109614
5471,1/17/2019,4/17/2019,0,0.600621539,0.647953764,0.87853652,0.576428352
6684,6/8/2019,9/8/2019,1,0.571781152,0.48107266,0.410936061,0.010262591
2342,10/31/2017,3/15/2018,1,0.655815872,0.073244902,0.926453951,0.232609096
2342,3/27/2019,10/13/2019,1,0.430628942,0.988102025,0.4804759,0.567572793
4836,10/28/2018,1/28/2019,1,0.761030398,0.089090843,0.321649033,0.476082034
4430,9/3/2018,10/25/2013,1,0.826162363,0.422246472,0.620467017,0.201958044
2574,11/27/2017,2/26/2018,1,0.124920333,0.794698226,0.326397016,0.447819455
2574,5/18/2018,8/18/2018,1,0.348888078,0.232252949,0.204491672,0.459411321
2574,10/7/2018,10/14/2018,1,0.348722538,0.328407756,0.002177864,0.558881524
8285,1/7/2020,4/7/2020,1,0.092048723,0.153966375,0.0363805,0.718771321
788,4/22/2017,1/16/2021,1,0.755778141,0.123143109,0.843179217,0.282864708
182,1/27/2017,4/27/2017,1,0.132909589,0.637027362,0.991877403,0.444373419
182,4/5/2019,4/15/2019,1,0.497111059,0.272954227,0.181726254,0.515447059
479,3/16/2017,6/16/2017,0,0.968854122,0.085951527,0.318641087,0.714489485
3153,3/5/2018,6/5/2018,1,0.86821142,0.928938802,0.549895392,0.3363067
2511,11/20/2017,2/20/2018,1,0.754683064,0.279651377,0.20746532,0.536086798
1976,9/22/2017,4/12/2018,1,0.618663581,0.492013289,0.06228288,0.728253474
1976,9/25/2018,6/30/2019,1,0.170668955,0.620365298,0.416336939,0.538277573
8466,2/1/2020,5/1/2020,0,0.813774178,0.643617209,0.950157274,0.120104761
8466,12/10/2020,3/10/2021,0,0.747018743,0.37092551,0.473732645,0.734433505
5934,3/14/2019,3/1/2020,1,0.746414654,0.58001279,0.409925191,0.364981007
5934,9/3/2020,2/15/2021,1,0.18288411,0.827374162,0.707807703,0.31528451
9040,5/2/2020,8/4/2020,1,0.90234797,0.525172184,0.106059118,0.301675989
2989,2/9/2018,7/20/2018,1,0.116241736,0.301719019,0.323952223,0.742936551
2007,9/21/2017,3/20/2018,0,0.625808431,0.243985115,0.505819809,0.601940483
2084,10/4/2017,10/14/2017,1,0.561113087,0.324999869,0.272704726,0.370119762
1469,7/24/2017,10/24/2017,1,0.43725031,0.47882508,0.779498765,0.431149572
3213,3/15/2018,3/31/2018,1,0.24556903,0.878990397,0.127409035,0.713114525
3213,7/10/2018,10/23/2019,1,0.879411288,0.581128501,0.660986411,0.300664223
9195,6/4/2020,8/1/2020,0,0.386916622,0.735038562,0.462402333,0.675530065
6654,6/4/2019,1/27/2020,1,0.466965355,0.604044404,0.937229524,0.180959143
8865,4/7/2020,10/5/2020,1,0.476640465,0.3219733,0.052973485,0.375626068
2514,11/21/2017,2/23/2018,1,0.876769614,0.965992076,0.037371101,0.202473036
906,5/7/2017,8/7/2017,0,0.345739027,0.078068679,0.314193924,0.209998687
10875,4/12/2021,7/12/2021,1,0.962267834,0.384624164,0.330763726,0.374555718
8927,4/13/2020,7/13/2020,1,0.962325372,0.314984177,0.763034278,0.465378552
10941,4/25/2021,7/25/2021,0,0.443633306,0.233095146,0.841124801,0.223981841
11570,9/8/2021,12/8/2021,1,0.36777719,0.042964861,0.819093121,0.159051065
4996,11/17/2018,12/17/2018,1,0.234271135,0.42482788,0.202725296,0.692021378
3968,6/24/2018,11/19/2019,0,0.985173363,0.989123269,0.459421055,0.194300821
4411,9/2/2018,12/24/2018,1,0.738011982,0.723419919,0.806400732,0.172321152
2534,11/19/2017,11/17/2019,1,0.803623303,0.148863287,0.649797237,0.146627482
7967,11/21/2019,2/21/2020,1,0.642533308,0.865994772,0.333495818,0.636749032
7967,4/28/2020,2/18/2021,1,0.853169742,0.792303569,0.966035453,0.35568717
7967,3/11/2021,6/11/2021,1,0.77959346,0.903266462,0.825542405,0.268809756
8956,4/19/2020,10/24/2020,1,0.277323622,0.23161598,0.340245961,0.11202582
7399,9/7/2019,12/7/2019,1,0.199268313,0.826136546,0.070819805,0.140055977
7438,9/12/2019,12/12/2019,1,0.718112787,0.023114078,0.588283992,0.456077725
8337,1/16/2020,4/16/2020,1,0.936286404,0.307343257,0.245220773,0.615748055
4634,10/2/2018,1/2/2019,1,0.521853476,0.443272153,0.101918776,0.431941318
8731,3/8/2020,6/28/2021,1,0.004213342,0.378371613,0.685405096,0.357779319
6825,6/25/2019,9/25/2019,1,0.397801139,0.563752959,0.127237694,0.166587645
6825,11/12/2021,2/12/2022,1,0.39587501,0.662781685,0.787201551,0.366291175
4514,9/20/2018,12/20/2018,0,0.52122213,0.285534431,0.287913406,0.161050804
7823,11/1/2019,2/1/2020,1,0.950215435,0.077505671,0.414712294,0.283897368
4871,10/29/2018,1/7/2019,1,0.650859514,0.036808302,0.559373619,0.352418558
5978,3/16/2019,6/16/2019,1,0.108110225,0.411274902,0.896881175,0.069484945
11099,6/3/2021,9/3/2021,1,0.496285368,0.924242786,0.602447614,0.528449218
6586,5/31/2019,5/6/2021,1,0.521297527,0.619360178,0.642835027,0.225274957
